"","URAU_CODE","URAU_NAME","CAPITAL_CI","CITY_IN_KE","CityAREA","FUAarea","CityPOP2012","PBAcity","DIScity","w1DIScity","UPcity","w2UDcity","LUPcity","WUPcity","POPfua2009","CityAreainFUA","POPproportioninCITY2009","POPch20062012","chPROPORTION20062006","UMZtoCITYarea","UMZtoFUAarea","AVEwTEMP","AVEcTEMP","Rain","Agriculture2012f","ContUrb2012c","ContUrb2012f","DiscontUrb2012f","DiscontUrb2012c","Industrial2012c","Industrial2012f","wetlands2012f","Vegetation2012f","Vegetation2012c","GreenUrb2012c","BARE2012c","BARE2012f","Forest2012f","Soviet","Coastal","NoHH","NoDwell2011","DWELLper100HH","CarsPer100pop","POLY","cluster"
"639","UK529C1","North Tyneside",0,1,82.5131733862481,5437.44905548934,176.991,36.8664256491,48.4204491657,1.28609231459,1785.08888906,0.834710755068,241.424705211,1916.31985404,1121.005,7.45722155413457,15.6446224593111,1.75463812026055,-0.00711405297895773,392.264636926379,8.10508743167137,16.86097561,4.151219512,82.45307692,134.284567874588,0.860944341184328,0.142093882165198,3.57673919279778,29.8779928852645,6.56691613966447,0.670144964797715,6.40570694527462,28.9481445772929,0,5.86384425642083,0.341535915519557,1.04322523862515,8.72532198623981,0,1,91.295,92.36,101.166548003724,37.57,66.8,4
"640","UK123C1","Lewisham",0,1,35.2387009960472,8024.12218084632,165.07,58.5376833531,49.1808478718,1.32133454207,2878.93289976,0.590045618646,161.567819713,2244.55329086,11830.146,32.6333083342677,1.35388861642113,8.09235685473309,0.00827340446285785,5225.07909757098,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0,1.01580200482562,24.7837814756375,0,0,2.33962756966887,2.92054218114094,0.291499809804559,0,3.05971482765483,0,0,6.77855813153859,0,1,116.091,114.82,98.9051692206976,25.14,66.8,3
"641","UK120C1","Kensington and Chelsea",0,1,12.1634021723086,8024.12218084632,156.212,70.1834875252,49.1969841418,1.32203066431,3452.81592279,0.0108933949906,70.7372032878,49.725390882,11830.146,32.6333083342677,1.37337273774981,-7.71103128840155,-0.118089709450836,15137.6232892457,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0,1.01580200482562,24.7837814756375,0,0,2.33962756966887,2.92054218114094,0.291499809804559,0,31.9050807675004,0,0,6.77855813153859,0,1,78.536,86.06,109.580319853316,26.52,66.8,3
"642","UK558C1","Newport",0,0,191.74257364083,318.03667858209,152.393,13.6677807538,47.2763970833,1.22405866834,646.163430162,0.803650161589,222.97612095,635.640624198,233.724,60.2894529321838,64.485033629409,3.80499567459317,0.592010171168198,159.954043682811,97.5579299165378,16.86097561,4.151219512,82.45307692,87.8046161455749,0,0,8.53664855463943,21.9216999890602,9.23596161094187,6.61401582079456,3.16436118628599,18.8471659748765,0.593830952161288,5.1425090434909,0,0.0848590285727447,8.60632347504065,0,1,61.172,63.445,103.715752304976,40.83,66.8,4
"643","UK044C1","Darlington",0,0,197.634334757317,197.634334757317,111.629,7.56280965702,47.0688439914,1.21168338079,355.972707883,0.702778641478,185.883596557,303.126850819,109.805,100,99.1129729975866,6.24958358318342,-0.19136825327584,22.8502805726817,22.8502805726817,16.86097561,4.151219512,82.45307692,25.4155571571505,0.660517566319291,0.660517566319291,11.0244230132422,9.58546616273189,3.69057382377714,3.69057382377714,0,0,0,3.01467133161022,0,0,0.507826215612994,0,0,46.67,47.94,102.721234197557,40.1,66.8,8
"644","UK566C1","Norwich",0,0,40.5413899782899,1502.05074364792,161.888,34.3812645655,48.3766755099,1.28391713034,1663.25127951,0.230360882186,114.276536865,491.930321798,388.418,2.69906926578459,41.4244447991597,2.11563450111648,-0.422552101923102,143.82831972763,7.50107814109973,16.86097561,4.151219512,82.45307692,1047.10027314795,4.29876482338927,0.116026640156459,6.28873663982788,104.247645135197,14.1818088409932,0.666330753599835,1.0272843495804,0.206563288705281,3.22996257516557,17.3683688650624,0,0,4.11910967505919,0,1,60.319,63.22,104.809429864553,34.37,66.8,4
"645","UK014C1","Leicester",0,1,73.4005777041982,1397.40550204927,383.156,50.5366150826,49.0739638524,1.31666970596,2480.03202178,0.351610131952,128.511624508,1148.14175907,804.831,5.25263265362542,44.7633105583657,12.295941993306,1.09666479491413,160.761677483706,16.4526330877359,17.23333333,3.833333333,71.82,52.732270277541,6.04821907722871,0.344450652408524,11.2734931515641,108.650632985126,11.9967826044042,1.8401358222787,0,0.10807780743923,0,10.3177663129163,0,0,1.21366278162128,0,0,123.125,125.29,101.758375634518,29.52,66.8,4
"646","UK132C1","Wandsworth",0,1,34.2880424117112,8024.12218084632,302.35,55.4421942238,49.2871177229,1.32587998239,2732.58595353,0.0328361904942,81.2965106666,118.968178416,11830.146,32.6333083342677,2.42367253962884,8.80047788005499,-0.0249784747769204,5369.94786080618,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,5.98419201411797,1.01580200482562,24.7837814756375,0,6.40608570803189,2.33962756966887,2.92054218114094,0.291499809804559,0,10.9594492452391,0,0,6.77855813153859,0,1,130.493,132.09,101.223820434813,25.43,66.8,3
"647","UK507C1","Stockport",0,1,126.160296481641,1817.53935745612,260.34,26.220586783,48.3723244436,1.28370004568,1268.35073097,0.642553134755,171.621725436,1046.1933782,2727.372,70.2554190460327,9.53632287784725,0.97233480586271,-0.165948096206828,764.765165354857,57.7962725093485,16.86097561,4.151219512,82.45307692,45.7935600746293,1.14404663967257,0.8088387532786,8.56074739331515,14.5075209591503,5.63258275743182,3.68494050657518,3.26433061316149,11.8662188854479,0.632576503707495,13.3157309463009,0,0,3.41980382203364,0,0,121.979,127.31,104.370424417318,46.12,66.8,4
"648","UK030C1","Wirral",0,0,157.298982573158,724.908611727434,315.423,30.8799039527,47.7760471207,1.25246399569,1475.31974632,0.770144302212,207.847874125,1423.06098503,1453.466,88.056107606618,20.7031330626241,5.53888158357006,0.0234917867882984,81.2211229278487,176.499489632367,17.4,4.75,82.905,12.3907549519322,0.260646122430993,0.490914486960953,37.8188238952911,5.58866451126516,6.35803720879162,7.26853397235748,23.8586480079,0.361747938164347,0,7.05644225892467,0.576056333123054,1.42426667570506,1.62856517637687,0,1,140.583,142.12,101.093304311332,41.02,66.8,1
"649","UK576C1","Crawley",0,0,44.9859582408099,44.9859582408099,113.451,36.1842933433,47.9120800455,1.259848583,1733.66475905,0.6965213852,184.22050048,1521.31072884,104.915,100,105.13939856074,7.02015866577366,-0.13165137918152,143.800426910358,143.800426910358,16.86097561,4.151219512,82.45307692,27.2598205198957,3.03076976131687,3.03076976131687,44.387148924135,60.2265514552688,6.6062135264321,6.6062135264321,0,0,0,12.3958528532374,0,0,47.5068596179474,0,0,42.727,43.7,102.277248578182,42.28,66.8,1
"650","UK026C1","Kingston-upon-Hull",0,0,71.7616487796569,2484.21893197677,273.479,51.7027831791,48.573065196,1.2935510541,2511.36265817,0.698876022739,184.840517919,2270.35174424,582.778,2.8887006638563,46.9892480498577,0.0376770455343556,-0.0758948623771616,124.732362650751,6.85607849645003,16.95,4.35,77.275,5.40344941483222,10.9011616137346,0.351559099827465,5.11891338559507,85.7150912086265,10.2851542069628,0.824601078913199,2.61654418201687,0.100934644095716,0,10.1172026519958,0,0.0423126450619586,0.825180599587416,0,1,112.596,113.23,100.563075064834,29.81,66.8,4
"651","UK569C1","Ipswich",0,0,39.5335032000448,935.450182984745,143.773,38.1474631581,47.5884758026,1.24203454298,1815.37962743,0.425050575072,137.438879345,958.388822363,259.214,4.22614735868725,52.692370010879,9.64324934415228,0.536580403216831,130.901629785092,9.1870204916515,16.86097561,4.151219512,82.45307692,30.9906189844668,1.7383856292043,0.139050347389942,6.12472757524515,83.1454945169398,15.6662929736088,0.997719606919205,3.55895762541569,1.16400805172814,0,9.00407281120125,0,0.67368613008249,6.4808930600785,0,1,57.298,58.76,102.551572480715,38.9,66.8,4
"652","UK126C1","Redbridge",0,1,56.4613851627369,8024.12218084632,387.104,40.4546379151,48.7783264028,1.30327656329,1973.30953273,0.0207562094513,76.5169050179,53.3801566407,11830.146,32.6333083342677,3.1127764610851,11.8891467781982,0.0642678926921971,3261.07833644715,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0.566720161005822,1.01580200482562,24.7837814756375,274.02401487869,3.81881751242248,2.33962756966887,2.92054218114094,0.291499809804559,0,28.1033076239871,0,0,6.77855813153859,0,1,99.105,101.34,102.255183895868,34.29,66.8,3
"653","UK515C1","Brighton and Hove",0,0,82.9634612795982,418.719532693358,280.258,27.0009164131,47.2943952641,1.22511618633,1276.99201334,0.135725630194,102.013145031,212.337806038,416.19,19.8136114515477,65.155818256085,8.67430822682715,0.634943693603873,133.914374215388,37.3042067073547,16.86097561,4.151219512,82.45307692,53.5289876899873,2.94347226463963,0.583208157699768,19.3831730946939,53.0688116388005,1.41628557931078,1.01972632525281,0.167989083462368,0.531797399472968,0,7.42882950920994,0.533952806654499,0.210785993544123,3.90932652724793,0,1,121.54,124.03,102.048708244199,31.5,66.8,4
"654","UK503C1","Wakefield",0,0,338.867480577276,1493.71520271685,335.672,14.8319086656,46.7056183863,1.18925285147,692.733466074,0.758804018307,203.502228366,625.129498001,1211.615,59.6567572719987,27.4832351860946,1.50501217133613,0.00861241745484875,207.789192046544,52.1270720538819,16.86097561,4.151219512,82.45307692,592.855338535896,0.222707333133586,0.354684603150167,25.3182847502147,23.1030020883201,4.83033063843003,3.48645916802773,1.54539037943186,0.252119333042896,0.261390812638958,4.23395721829213,0,0,3.16992664466612,0,1,140.414,147.24,104.861338612959,40.63,66.8,4
"655","UK003C1","Leeds",0,0,552.234572242458,1493.71520271685,723.485,18.2115256056,47.715731991,1.2491414159,868.976274943,0.716330479879,189.665300594,777.558293598,1211.615,59.6567572719987,59.7301122881443,0.06542076756679,-0.338778856867705,84.8824075060255,52.1270720538819,16.3,3.466666667,90.375,592.855338535896,0.822711097505248,0.354684603150167,25.3182847502147,9.90134258616995,4.28538112415713,3.48645916802773,1.54539037943186,0.252119333042896,0.0794374258602902,5.58695975715809,0,0,3.16992664466612,0,1,320.596,336.88,105.079289822705,35.44,66.8,4
"656","UK541C1","Southend-on-Sea",0,1,41.8443119346896,8024.12218084632,182.096,51.7539713769,47.647904175,1.24536971412,2465.96826884,0.544906554238,154.094543537,1673.43102203,11830.146,32.6333083342677,1.50146075965588,8.2030530450232,0.0185718600561784,189.129648310435,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0,1.01580200482562,24.7837814756375,108.167123874434,8.53340270709758,2.33962756966887,2.92054218114094,0.291499809804559,1.25344742869172,13.3625614392407,0,0,6.77855813153859,0,1,74.678,77.21,103.390556790487,40.43,66.8,3
"657","UK027C1","Stoke-on-trent",0,0,93.4542984599132,880.798345465043,238.43,39.4776695796,48.6830094164,1.29880396412,1921.89175988,0.768478708696,207.188692698,1918.24630252,474.555,34.5742712922037,49.4273582619507,3.915065352783,0.493697349249722,120.422497257602,15.7618370555295,16.25,4.15,83.16,66.4052701621229,0.524321117996821,0.12778675770635,12.2943132610249,0,6.25353668103982,1.66316506355557,0.851426307924187,3.97501966766507,0,8.72543232561843,0,0,4.27591266033375,0,0,107.575,113.2,105.228910062747,37.04,66.8,4
"658","UK129C1","Sutton",0,1,43.8781466198251,8024.12218084632,159.909,42.6137653781,49.021108557,1.31432822341,2088.97401862,0.523940076443,150.898323422,1438.5285696,11830.146,32.6333083342677,1.33240959156379,2.33455564728243,-0.044477481068433,4196.28024846447,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,1.20655513446631,1.01580200482562,24.7837814756375,31.5213298958057,1.08211582638936,2.33962756966887,2.92054218114094,0.291499809804559,0,13.8741433495254,0,0,6.77855813153859,0,1,78.174,81.08,103.717348479034,42.05,66.8,3
"659","UK103C1","Barnet",0,1,86.8270209448825,8024.12218084632,449.39,37.2059494642,48.6744449065,1.29839838622,1810.97893739,0.0821255714473,93.2820044951,193.107779844,11830.146,32.6333083342677,3.66282884420869,8.76689385431592,0.0222168039343353,2120.59561639091,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0.723517312829674,1.01580200482562,24.7837814756375,8.71751213358601,5.50697282696604,2.33962756966887,2.92054218114094,0.291499809804559,0,18.0655478734069,0,0,6.77855813153859,0,1,135.916,138.61,101.98210659525,36.35,66.8,3
"660","UK554C1","Maidstone",0,0,393.280723261122,393.280723261122,153.782,4.23596812757,44.8164909117,1.05981445127,189.841227091,0.440596385202,139.418137363,88.6464400045,153.44,100,96.6573253388947,9.95188148402365,-0.417175972894768,27.2655112894521,27.2655112894521,16.86097561,4.151219512,82.45307692,52.0156640488391,0.244374650143048,0.244374650143048,4.66165347139929,7.49594111738992,0.793377622548525,0.542148361498743,0,0.0931607246502725,0.0931607246502725,2.90044401550134,0,0,6.14979236791668,0,0,63.447,64.94,102.353145144767,50.02,66.8,8
"661","UK571C1","Cheltenham",0,0,46.6388005500209,461.875626858281,117.717,32.8111231745,48.1250451101,1.27110360809,1579.03678289,0.633352407446,169.729096052,1271.21387364,194.229,10.0976968339425,59.793851587559,3.91959532826611,-0.203288303544987,72.9221154894918,20.3128276411059,16.86097561,4.151219512,82.45307692,80.687246996969,2.48664985424817,0.251094363603654,9.15713817073278,61.3214727182494,2.86793715163299,0.782614812192813,0,1.19597177199474,0,5.84741296257021,0,0,6.82396945845356,0,0,50.929,54.55,107.109898093424,43.81,66.8,4
"662","UK545C1","Peterborough",0,0,343.528093845373,343.528093845373,205.328,7.78345325905,47.1774890654,1.21820242424,367.20378102,0.647884848891,172.747993454,289.8173811,192.287,100,100,11.5694755373949,0,24.5278338248302,24.5278338248302,16.86097561,4.151219512,82.45307692,6.63160464317199,0.203281890101891,0.203281890101891,15.9689471584228,15.9689471584228,3.32816289668468,3.32816289668468,4.94559890328814,0.0745977424091039,0.0745977424091039,3.87752615915416,0,0,3.27444657353503,0,0,74.023,77.03,104.062250922011,40.63,66.8,8
"663","UK550C1","Dundee City",0,0,60.1015250139627,60.1015250139627,155.858,35.4936953569,47.9010782165,1.25925698398,1700.18627748,0.747501092283,199.476446509,1600.37849293,137.271,100,100,13.4915896016894,0,95.9875809916596,95.9875809916596,16.86097561,4.151219512,82.45307692,2242.46550925477,3.23514919288317,3.23514919288317,61.2000326942715,61.2000326942715,9.81558807148462,9.81558807148462,56.4455331595482,0,0,13.3137939610368,0,0,2.12440537149993,0,1,69.193,73.529,106.266529851286,31.9,66.8,1
"664","UK113C1","Hammersmith and Fulham",0,1,16.3855439590452,8024.12218084632,197.151,67.5248094032,49.4317752183,1.3319200301,3337.87120008,0.0136238537021,72.6346810311,60.5686223784,11830.146,32.6333083342677,1.62869503047553,1.89261405041113,-0.0762249610548946,11237.0392133585,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0,1.01580200482562,24.7837814756375,58.3692403331531,35.4484565933024,2.33962756966887,2.92054218114094,0.291499809804559,0,9.5757447077832,0,0,6.77855813153859,0,1,80.59,82.08,101.848864623402,21.72,66.8,3
"665","UK028C1","Wolverhampton",0,1,69.5264972963174,2075.20830802042,207.383,53.2595456318,49.0432726057,1.3153128873,2612.02241528,0.827691254473,236.760004436,2843.63821026,2853.186,40.2174653796223,7.07861317138105,5.56367171791726,-0.00415607880147295,955.247316960951,47.0352781562975,17.25,4.4,79.115,18.7111420350255,3.80032773107961,0.617661097435904,8.02198065798517,1.43732398137529,10.9606311771627,5.05941865973228,0,1.00847294233858,0,9.20438979059555,0,0,3.3462480340054,0,0,102.177,103.61,101.402468265852,35.83,66.8,4
"666","UK046C1","Mansfield",0,0,76.7777010882747,76.7777010882747,112.099,20.4718769653,47.4267175341,1.23281329985,970.913926225,0.71191552816,188.404892104,852.131279052,102.018,100,108.429884922269,4.40245129083933,-0.410370118227689,76.584736409853,76.584736409853,16.86097561,4.151219512,82.45307692,6.03104319941296,1.30452558848854,1.30452558848854,9.31731860332368,41.6590467018886,2.22440458713049,0.82751511935799,0,1.56628116843104,1.56628116843104,4.13403726819035,0,0,32.8280109941963,0,0,44.928,46.74,104.03311965812,42.5,66.8,1
"667","UK122C1","Lambeth",0,1,26.8293186437381,8024.12218084632,148.105,67.4227046027,49.3288196139,1.3276385809,3325.88243323,0.568738246551,157.928496675,2511.30344486,11830.146,32.6333083342677,1.19766907356849,10.9974443719975,0.0219475628371506,6862.82802947642,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,1.78598790920639,1.01580200482562,24.7837814756375,0,0,2.33962756966887,2.92054218114094,0.291499809804559,0,0,0,0,6.77855813153859,0,1,130.017,130.05,100.025381296292,19.27,66.8,3
"668","UK121C1","Kingston upon Thames",0,1,37.2301130288488,8024.12218084632,199.963,42.3736730619,48.3064981179,1.28039656471,2046.92375801,0.134730037272,101.868845736,353.110471641,11830.146,32.6333083342677,1.66550776296421,2.82830152779706,-0.0479945876240999,4945.5933657071,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,2.18300096489059,1.01580200482562,24.7837814756375,0,2.75456027303969,2.33962756966887,2.92054218114094,0.291499809804559,0,97.3531407942978,0,0,6.77855813153859,0,1,63.639,65.44,102.830025613225,38.55,66.8,3
"669","UK548C1","Basingstoke and Deane",0,0,634.167975384533,634.167975384533,176.19,2.95041939689,45.7700216303,1.12741874134,135.040759614,0.41984075866,136.784153471,63.9196988648,171.519,100,100.017490773617,6.14878542510121,-0.0029973252080282,9.30037502512437,9.30037502512437,16.86097561,4.151219512,82.45307692,41.943709949854,0.0993061204830905,0.0993061204830905,6.76283919371542,6.76283919371542,0.619291630733892,0.619291630733892,0,0.089796978190925,0.089796978190925,2.7496593784437,0,0,13.8308657962137,0,0,69.315,72.16,104.104450696098,51.6,66.8,8
"670","UK501C1","Kirklees",0,0,408.847681485054,408.847681485054,429.963,11.272629044,47.3443677043,1.22803918362,533.695494452,0.486785094711,145.570665383,319.038454216,393.067,100,106.54188726095,6.00691816301322,0.183440580595587,99.5064955541083,99.5064955541083,16.86097561,4.151219512,82.45307692,14.9267052112122,0.190815196142433,0.190815196142433,14.7196747463875,27.1741323377315,3.44663320170275,3.34522962557284,0,3.51117288073093,4.22459445108341,5.30107690370798,0,0,3.14831478844293,0,0,173.525,177.15,102.089036161936,38.63,66.8,1
"671","UK023C1","Portsmouth",0,1,40.6491296706141,196.41099879744,211.833,53.1494564659,48.0154477261,1.26535827926,2551.99494861,0.365022419055,130.102486393,1178.72599229,524.623,58.7062924449288,39.3947653839043,4.21518707106487,-0.0975553108761531,278.382344018069,72.9948938082935,18.13333333,5.5,73.165,121.311533859455,1.8909996260143,0.39136040993413,55.2792116863933,162.973139476064,10.2829061680316,7.4090559101071,17.8851334150226,0.157428962936639,0,6.02757163869317,0.733680510667449,1.02481266740242,5.28033918993806,0,1,85.473,87.9,102.839493173283,32.44,66.8,1
"672","UK517C1","Swansea",0,0,380.709708990462,824.069631243013,244.524,10.0198998214,46.6522059253,1.18587454658,467.45042982,0.756220951344,202.55680424,419.201681913,388.097,46.1987306116603,61.3114762546477,5.85317073804236,0.531769572124119,34.6248064830158,19.9279276621677,16.86097561,4.151219512,82.45307692,528.141438269941,0,0,14.046420432422,23.0825199301007,2.44644265397067,2.75013991964063,7.15046382518275,18.9766360450836,18.918291947712,2.20952589811913,1.72719629632979,1.81977779871359,14.8414602396121,0,1,103.497,108.729,105.055218991855,44.94,66.8,8
"673","UK573C1","Bracknell Forest",0,0,109.387465243518,109.387465243518,135.464,14.0546459744,47.645947562,1.24526036051,669.6469251,0.494227031475,146.607216678,412.128395144,102.884,100,130.856109793554,1.60968511378809,0.834166067021528,1781.55695962201,1781.55695962201,16.86097561,4.151219512,82.45307692,3.09036437266775,0,0,21.4068384405569,36.5572946714914,4.22017232931823,2.55306982174166,1.25661429853093,3.52514433748366,4.90560890935109,23.0683164427211,0,0,3.43421925829167,0,0,45.878,47.75,104.080387113649,52.22,66.8,1
"674","UK060C1","Tamworth",0,0,30.860385991988,2075.20830802042,81.906,36.8214327165,47.6191224951,1.24375801369,1753.40431497,0.696112355252,184.113495959,1518.08925045,2853.186,40.2174653796223,2.84474969385101,1.90355329949239,-0.0530663804907885,80.912792233003,47.0352781562975,16.86097561,4.151219512,82.45307692,18.7111420350255,0,0.617661097435904,8.02198065798517,55.2629021771754,11.6760552793645,5.05941865973228,0,1.00847294233858,0,6.99518275017532,0,0,3.3462480340054,0,0,31.617,31.28,98.934117721479,43.73,66.8,4
"675","UK006C1","Liverpool",0,1,111.931364561171,724.908611727434,467.038,53.4263593481,48.9606677793,1.3116224898,2615.7902307,0.648987723347,172.983782904,2226.63099224,1453.466,88.056107606618,30.755174183641,7.36752569024575,0.656913211188836,848.662931720862,176.499489632367,16.96666667,4.366666667,82.905,12.3907549519322,1.2188067191869,0.490914486960953,37.8188238952911,1.18998862751506,5.95526878737957,7.26853397235748,23.8586480079,0.361747938164347,0,14.6218085754734,0,1.42426667570506,1.62856517637687,0,1,206.515,207.49,100.472120669201,25.59,66.8,1
"676","UK555C1","Poole",0,0,67.7540708903647,927.698391511892,178.153,38.2314860458,48.1909574016,1.27451090997,1842.41191543,0.700146358699,185.177908876,1644.06553651,492.436,12.3994205356594,35.1540098611799,7.62645820369845,-0.106789129962749,182.05548150693,18.5512879589588,16.86097561,4.151219512,82.45307692,140.741314990855,0,0.13942859176919,15.5688509043514,156.399416700173,8.99295025705142,2.05831451152224,0.901518815222854,8.64841773084776,9.83885998634472,7.8876231715236,0.601254083698247,0.428185140972932,13.2879080901877,0,1,63.53,66.8,105.147174563198,49.49,66.8,4
"677","UK104C1","Bexley",0,1,60.7104504179656,8024.12218084632,270.233,47.5600129971,48.928706143,1.31017947967,2327.04990009,0.430884879328,138.177054616,1313.70466874,11830.146,32.6333083342677,2.24533999833983,5.42592411976982,-0.0132567013642153,3033.54692202218,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,1.34722127009268,1.01580200482562,24.7837814756375,13.6521653416956,8.27380223094615,2.33962756966887,2.92054218114094,0.291499809804559,0,32.8608406420988,0,0,6.77855813153859,0,1,92.604,94.33,101.863850373634,41.11,66.8,3
"678","UK010C1","Sheffield",0,0,368.261555441095,930.857870152724,567.759,16.3812391581,48.2880175029,1.27946262691,791.017563186,0.471965822135,143.546821803,477.665946557,942.96,70.3640743934632,58.1794561805379,5.01473234846397,0.101449782414775,70.9414263150768,44.4278351465351,17.1,2.75,85.79333333,879.65076574624,0.854736658196698,0.451485259877647,22.6065348961356,34.757078090283,7.05009428810787,4.79502501804359,34.3513164725775,12.7578694821058,30.7137801405491,4.68262115439834,0,0,7.79808285934032,0,0,229.928,236.45,102.836540134303,33.62,66.8,1
"679","UK032C1","Thurrock",0,0,163.650657683836,8024.12218084632,159.03,17.303461077,46.581317473,1.1813603483,806.018013808,0.81746733666,230.522542916,778.390535389,11830.146,32.6333083342677,1.29033910485974,6.32479775356021,-0.0275905093984692,26.0371700322281,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0.511189146007117,1.01580200482562,24.7837814756375,16.6115276185889,7.22069663565258,2.33962756966887,2.92054218114094,0.291499809804559,0.241029012093285,1.97004062078309,0,0,6.77855813153859,0,1,62.353,64.74,103.828203935657,44.17,66.8,4
"680","UK110C1","Enfield",0,1,82.1792041621303,8024.12218084632,279.658,34.4921118394,48.9180462347,1.30969632573,1687.28672169,0.377748043183,131.625056319,834.76017456,11830.146,32.6333083342677,2.25836604214352,9.12758958430075,0.000280406941890909,2240.53033705148,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0.538107440755579,1.01580200482562,24.7837814756375,0,7.6700420713661,2.33962756966887,2.92054218114094,0.291499809804559,0,10.0076266950391,0,0,6.77855813153859,0,1,119.916,118.6,98.9025651289236,35.24,66.8,3
"681","UK127C1","Richmond upon Thames",0,1,58.0881884132948,8024.12218084632,273.616,29.7496915464,48.7186238075,1.30048395748,1449.36403084,0.0338808753806,81.6472720893,63.8612038246,11830.146,32.6333083342677,2.25736859037919,6.24585001417305,-0.011854726392424,3169.74939362817,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0,1.01580200482562,24.7837814756375,0.769440104880349,3.78623192946,2.33962756966887,2.92054218114094,0.291499809804559,0,15.0447530482812,0,0,6.77855813153859,0,1,79.835,82.02,102.736894845619,39.8,66.8,3
"682","UK057C1","Hyndburn",0,0,73.0755179731189,795.141152021704,81.872,13.4006243217,46.8236976006,1.19664980003,627.4667809,0.597737954893,162.937267931,448.816324075,294.541,26.4408625816919,27.979466356127,-1.74613270608566,-0.522038637716214,1410.93765545292,131.232045699921,16.86097561,4.151219512,82.45307692,11.6425798588366,0,0.323745540588043,59.9315053212269,6.1353594081248,3.28204140849617,0.880164704745334,29.4575157562475,18.6859306285231,12.503145663523,2.68267770612441,0,0,5.61621694358375,0,0,34.341,36.17,105.325995166128,37.88,66.8,1
"683","UK053C1","Hartlepool",0,0,94.4269185541385,94.4269185541385,91.72,18.2772397749,47.7299186271,1.24992557622,872.371167186,0.860417981038,261.993022242,938.198935207,95.568,100,94.880085384229,0.710419114336851,-0.244260507290804,190.41180497372,190.41180497372,16.86097561,4.151219512,82.45307692,2878.30008208592,1.00925032330999,1.00925032330999,28.2175042329453,18.7769407292339,2.76648141626163,2.76648141626163,2.2647551975054,0,0,4.45690363695107,3.64456940160243,3.64456940160243,6.49345145191256,0,1,40.434,41.88,103.576198248998,36.28,66.8,1
"684","UK510C1","Sunderland",0,0,138.80863030165,138.80863030165,294.163,24.4143513873,47.6375810413,1.24479241348,1163.04064278,0.588161693418,161.237137234,851.5076619,295.903,100,100,-1.46646524262999,0,224.222369548373,224.222369548373,16.86097561,4.151219512,82.45307692,48.6911876978204,1.87615996407383,1.87615996407383,83.2916515266415,83.2916515266415,10.0398513622436,10.0398513622436,0.190133719334308,0,0,9.2248643864738,0.30853197904136,0.30853197904136,1.37017761202373,0,1,119.758,123.04,102.740526728903,35.07,66.8,1
"685","UK017C1","Cambridge",0,0,40.6969055860976,942.699075889776,134.682,27.816631269,47.777344373,1.25253513206,1329.00477143,0.199324286622,110.482469818,331.800223883,276.189,4.31706221284723,46.9953546303437,7.03233650950069,-0.286821132059899,103.742531261204,9.74223931569211,18.3,4.233333333,60.61,12.3419992953885,5.28814381193444,0.228292458266041,7.32110747523066,54.7154181920351,17.2979757409484,1.2703181630676,0.087869745121828,0,0,12.6320888779227,0,0,1.15441090605486,0,0,46.714,48.13,103.031211200069,29.38,66.8,4
"686","UK525C1","Milton Keynes",0,0,308.852497041115,308.852497041115,253.516,10.3451863723,47.2447192456,1.22219127231,488.755425702,0.61025895958,165.236119219,364.539785691,238.34,100,100,10.5902573296865,0,30.5097096195586,30.5097096195586,16.86097561,4.151219512,82.45307692,169.202694035487,0.340789547966718,0.340789547966718,19.4536961600476,19.4536961600476,6.09706557300205,6.09706557300205,0,0.0855468035653354,0.0855468035653354,7.36173036672068,0,0,5.69844988902812,0,0,98.584,101.65,103.110038140063,44.32,66.8,1
"687","UK117C1","Hillingdon",0,1,115.807961349382,8024.12218084632,248.455,36.2520058326,48.5326379011,1.29159418289,1759.40547226,0.795471601814,218.912881609,1807.65979512,11830.146,32.6333083342677,1.9863913767421,9.84980789381767,-0.00655751918675551,1595.28755922605,35.9056097983808,16.86097561,4.151219512,82.45307692,32.2679872299528,0.666721162348363,1.01580200482562,24.7837814756375,5.4577052646069,1.77655685259205,2.33962756966887,2.92054218114094,0.291499809804559,0,9.89545856530371,0,0,6.77855813153859,0,1,100.214,102.94,102.720178817331,40.33,66.8,3
